name,link,orgnr,info1,info2,date,ort,revenue,employees
Hudik Event AB,https://kreditrapporten.se/kreditupplysning/5567664387,5567664387,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-24 - Hudiksvall</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 222 tkr - 3 anställda</div>",2020-04-24,Hudiksvall,3 222 tkr, 3
Ikonbyffe firma AB,https://kreditrapporten.se/kreditupplysning/5569259335,5569259335,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-22 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 211 tkr - 0 anställda</div>",2020-04-22,Stockholm,3 211 tkr, 0
Transportkompaniet Ahrn AB,https://kreditrapporten.se/kreditupplysning/5568532997,5568532997,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-01 - Vimmerby</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 151 tkr - 2 anställda</div>",2020-04-01,Vimmerby,3 151 tkr, 2
George Trans AB,https://kreditrapporten.se/kreditupplysning/5591267025,5591267025,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-01 - Hjältevad</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 093 tkr - 2 anställda</div>",2020-04-01,Hjältevad,3 093 tkr, 2
JTBÅ Fastighetsteknik & Fastighetsservice i Södertälje AB,https://kreditrapporten.se/kreditupplysning/5590467782,5590467782,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-02 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 066 tkr - 4 anställda</div>",2020-04-02,Stockholm,3 066 tkr, 4
Dadaal AB,https://kreditrapporten.se/kreditupplysning/5590194410,5590194410,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-30 - Spånga</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 052 tkr - 8 anställda</div>",2020-04-30,Spånga,3 052 tkr, 8
Nellikki AB,https://kreditrapporten.se/kreditupplysning/5591296578,5591296578,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-15 - Handen</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 037 tkr - 2 anställda</div>",2020-04-15,Handen,3 037 tkr, 2
Wetex Skoglunds Aktiebolag,https://kreditrapporten.se/kreditupplysning/5560399973,5560399973,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-06 - Malmö</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  3 018 tkr - 2 anställda</div>",2020-04-06,Malmö,3 018 tkr, 2
Kransbinderiet i Linköping AB,https://kreditrapporten.se/kreditupplysning/5568436066,5568436066,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-06 - Linköping</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 971 tkr - 0 anställda</div>",2020-04-06,Linköping,2 971 tkr, 0
Norrgatans Kök i Växjö AB,https://kreditrapporten.se/kreditupplysning/5569184004,5569184004,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-24 - Växjö</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 958 tkr - 3 anställda</div>",2020-04-24,Växjö,2 958 tkr, 3
Rix Entreprenad AB,https://kreditrapporten.se/kreditupplysning/5569170763,5569170763,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-08 - Västerhaninge</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 946 tkr - 2 anställda</div>",2020-04-08,Västerhaninge,2 946 tkr, 2
Forsberg & Sundberg Måleri & Bygg AB,https://kreditrapporten.se/kreditupplysning/5564485885,5564485885,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Hägersten</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 926 tkr - 3 anställda</div>",2020-04-09,Hägersten,2 926 tkr, 3
Anvani Blästring & Lackeringsservice AB,https://kreditrapporten.se/kreditupplysning/5565792958,5565792958,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-08 - Bräkne-Hoby</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 921 tkr - 2 anställda</div>",2020-04-08,Bräkne-Hoby,2 921 tkr, 2
Bilservicegruppen i Stockholm AB,https://kreditrapporten.se/kreditupplysning/5569490252,5569490252,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 904 tkr - 3 anställda</div>",2020-04-16,Stockholm,2 904 tkr, 3
MPR i Karlskrona AB,https://kreditrapporten.se/kreditupplysning/5567512578,5567512578,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Karlskrona</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 896 tkr - 3 anställda</div>",2020-04-09,Karlskrona,2 896 tkr, 3
Pronyb AB,https://kreditrapporten.se/kreditupplysning/5566758628,5566758628,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-15 - Uppsala</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 885 tkr - 0 anställda</div>",2020-04-15,Uppsala,2 885 tkr, 0
Axares AB,https://kreditrapporten.se/kreditupplysning/5566972799,5566972799,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-15 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 847 tkr - 1 anställda</div>",2020-04-15,Stockholm,2 847 tkr, 1
"gråblå institute for fine art, film and photography AB",https://kreditrapporten.se/kreditupplysning/5565178901,5565178901,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 843 tkr - 1 anställda</div>",2020-04-09,Stockholm,2 843 tkr, 1
Spa Maskrosen AB,https://kreditrapporten.se/kreditupplysning/5566442462,5566442462,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-21 - Sundsvall</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 821 tkr - 3 anställda</div>",2020-04-21,Sundsvall,2 821 tkr, 3
Restaurangproffsen i Luleå AB,https://kreditrapporten.se/kreditupplysning/5568626112,5568626112,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-01 - Luleå</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 819 tkr - 6 anställda</div>",2020-04-01,Luleå,2 819 tkr, 6
N.D.D Bil AB,https://kreditrapporten.se/kreditupplysning/5569451973,5569451973,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-29 - Jönköping</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 813 tkr - 2 anställda</div>",2020-04-29,Jönköping,2 813 tkr, 2
Paul Larssons Snickeriverkstad AB,https://kreditrapporten.se/kreditupplysning/5569187585,5569187585,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Stora Mellösa</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 811 tkr - 3 anställda</div>",2020-04-09,Stora Mellösa,2 811 tkr, 3
Uspeh Sverige AB,https://kreditrapporten.se/kreditupplysning/5569995169,5569995169,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-22 - Boliden</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 783 tkr - 3 anställda</div>",2020-04-22,Boliden,2 783 tkr, 3
HusByggarna i Stockholm AB,https://kreditrapporten.se/kreditupplysning/5567462949,5567462949,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-03 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 782 tkr - 6 anställda</div>",2020-04-03,Stockholm,2 782 tkr, 6
Stockholm Water Saving Systems EWSS AB,https://kreditrapporten.se/kreditupplysning/5566778386,5566778386,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-01 - Skarpnäck</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 781 tkr - 2 anställda</div>",2020-04-01,Skarpnäck,2 781 tkr, 2
Prison Island Linköping AB,https://kreditrapporten.se/kreditupplysning/5569645624,5569645624,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-08 - Linköping</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 768 tkr - 4 anställda</div>",2020-04-08,Linköping,2 768 tkr, 4
Home Wise AB,https://kreditrapporten.se/kreditupplysning/5569728891,5569728891,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-20 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 731 tkr - 1-4 anställda</div>",2020-04-20,Stockholm,2 731 tkr,
Infracomfort Scandinavien AB,https://kreditrapporten.se/kreditupplysning/5569359366,5569359366,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 722 tkr - 1 anställda</div>",2020-04-16,Stockholm,2 722 tkr, 1
B & C Corporate Events AB,https://kreditrapporten.se/kreditupplysning/5590589569,5590589569,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-06 - Uppsala</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 688 tkr - 0 anställda</div>",2020-04-06,Uppsala,2 688 tkr, 0
Perfekt Hem i Stockholm AB,https://kreditrapporten.se/kreditupplysning/5591097976,5591097976,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Rönninge</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 618 tkr - 5 anställda</div>",2020-04-16,Rönninge,2 618 tkr, 5
Zlox AB,https://kreditrapporten.se/kreditupplysning/5569826208,5569826208,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 583 tkr - 1 anställda</div>",2020-04-16,Stockholm,2 583 tkr, 1
Call X Marketing AB,https://kreditrapporten.se/kreditupplysning/5564418811,5564418811,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-21 - Kalix</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 583 tkr - 4 anställda</div>",2020-04-21,Kalix,2 583 tkr, 4
StromCell Sweden AB,https://kreditrapporten.se/kreditupplysning/5590796446,5590796446,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-27 - Uppsala</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 581 tkr - 0 anställda</div>",2020-04-27,Uppsala,2 581 tkr, 0
Mr. Espresso Sverige AB,https://kreditrapporten.se/kreditupplysning/5591089395,5591089395,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-20 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 576 tkr - 1 anställda</div>",2020-04-20,Stockholm,2 576 tkr, 1
Axrob AB,https://kreditrapporten.se/kreditupplysning/5566143359,5566143359,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-30 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 574 tkr - 1 anställda</div>",2020-04-30,Stockholm,2 574 tkr, 1
Villa Riddarstens Stöd och Jourboende AB,https://kreditrapporten.se/kreditupplysning/5567428452,5567428452,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-27 - Hovås</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 547 tkr - 4 anställda</div>",2020-04-27,Hovås,2 547 tkr, 4
YuMe Sthlm AB,https://kreditrapporten.se/kreditupplysning/5591891717,5591891717,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-15 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 539 tkr - 0 anställda</div>",2020-04-15,Stockholm,2 539 tkr, 0
NE Bemanning AB,https://kreditrapporten.se/kreditupplysning/5590860234,5590860234,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-07 - Skyllberg</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 536 tkr - 2 anställda</div>",2020-04-07,Skyllberg,2 536 tkr, 2
People In Tech AB,https://kreditrapporten.se/kreditupplysning/5590054812,5590054812,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 533 tkr - 1 anställda</div>",2020-04-16,Stockholm,2 533 tkr, 1
B Snabba bud Aktiebolag,https://kreditrapporten.se/kreditupplysning/5590829627,5590829627,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-07 - Spånga</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 501 tkr - 4 anställda</div>",2020-04-07,Spånga,2 501 tkr, 4
AL-Khalid Trans AB,https://kreditrapporten.se/kreditupplysning/5590576152,5590576152,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-17 - Älvsjö</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 455 tkr - 5 anställda</div>",2020-04-17,Älvsjö,2 455 tkr, 5
Bestin Prepackaged Service Software AB,https://kreditrapporten.se/kreditupplysning/5566717756,5566717756,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-07 - Malmö</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 452 tkr - 6 anställda</div>",2020-04-07,Malmö,2 452 tkr, 6
GodisButiken i Kungens Kurva AB,https://kreditrapporten.se/kreditupplysning/5567309157,5567309157,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-08 - Kungens Kurva</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 434 tkr - 2 anställda</div>",2020-04-08,Kungens Kurva,2 434 tkr, 2
Mlt Nordic Ab,https://kreditrapporten.se/kreditupplysning/5590566971,5590566971,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-29 - Stockholm</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 361 tkr - 1 anställda</div>",2020-04-29,Stockholm,2 361 tkr, 1
Tack Presentreklam AB,https://kreditrapporten.se/kreditupplysning/5563310308,5563310308,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Västerås</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 357 tkr - 2 anställda</div>",2020-04-09,Västerås,2 357 tkr, 2
Affingos AB,https://kreditrapporten.se/kreditupplysning/5590983259,5590983259,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-24 - Tullinge</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 313 tkr - 1 anställda</div>",2020-04-24,Tullinge,2 313 tkr, 1
Haanka Ab,https://kreditrapporten.se/kreditupplysning/5590608153,5590608153,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-27 - Västerhaninge</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 285 tkr - 7 anställda</div>",2020-04-27,Västerhaninge,2 285 tkr, 7
PEG Bilder AB,https://kreditrapporten.se/kreditupplysning/5565330387,5565330387,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-07 - Huddinge</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 283 tkr - 2 anställda</div>",2020-04-07,Huddinge,2 283 tkr, 2
Kolbäck Bygg & Handel Sverige AB,https://kreditrapporten.se/kreditupplysning/5562433689,5562433689,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-15 - Kolbäck</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 275 tkr - 2 anställda</div>",2020-04-15,Kolbäck,2 275 tkr, 2
D.r Svets & Smide AB,https://kreditrapporten.se/kreditupplysning/5590933163,5590933163,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-28 - Sundbyberg</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 272 tkr - 1 anställda</div>",2020-04-28,Sundbyberg,2 272 tkr, 1
Brix Entreprenad AB,https://kreditrapporten.se/kreditupplysning/5590615349,5590615349,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-23 - Kalix</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 262 tkr - 0 anställda</div>",2020-04-23,Kalix,2 262 tkr, 0
Källängens LBSE AB,https://kreditrapporten.se/kreditupplysning/5591036438,5591036438,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Boden</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 255 tkr - 1 anställda</div>",2020-04-16,Boden,2 255 tkr, 1
J Lundströms Bygg AB,https://kreditrapporten.se/kreditupplysning/5568511421,5568511421,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-21 - Hägersten</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 223 tkr - 1 anställda</div>",2020-04-21,Hägersten,2 223 tkr, 1
Allkopiering AB,https://kreditrapporten.se/kreditupplysning/5567832786,5567832786,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-06 - Kristianstad</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 211 tkr - 2 anställda</div>",2020-04-06,Kristianstad,2 211 tkr, 2
Froztlandet AB,https://kreditrapporten.se/kreditupplysning/5563346302,5563346302,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-01 - Valbo</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 191 tkr - 0 anställda</div>",2020-04-01,Valbo,2 191 tkr, 0
Plaza 19 AB,https://kreditrapporten.se/kreditupplysning/5591179444,5591179444,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-16 - Gråbo</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 163 tkr - 3 anställda</div>",2020-04-16,Gråbo,2 163 tkr, 3
Residenstorget Konferens Aktiebolag,https://kreditrapporten.se/kreditupplysning/5565854055,5565854055,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Karlstad</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 150 tkr - 0 anställda</div>",2020-04-09,Karlstad,2 150 tkr, 0
Hos Musse AB,https://kreditrapporten.se/kreditupplysning/5590141999,5590141999,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-21 - Göteborg</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 130 tkr - 2 anställda</div>",2020-04-21,Göteborg,2 130 tkr, 2
Sofia & Sandra AB,https://kreditrapporten.se/kreditupplysning/5569895757,5569895757,"<div style=""font-weight: 800; font-size: 0.8em"">I konkurs 2020-04-09 - Skövde</div>","<div style=""font-weight: normal; font-size: 0.8em"">Omsättning  2 122 tkr - 3 anställda</div>",2020-04-09,Skövde,2 122 tkr, 3
